date,high,low,open,close,volume
2019-09-12 10:10:00,301.0400,300.8500,301.0200,300.8800,368404
2019-09-12 10:05:00,301.0400,300.6700,300.9100,301.0100,842510
2019-09-12 10:00:00,300.9700,300.5900,300.6400,300.8900,1059558
2019-09-12 09:55:00,300.7100,300.4100,300.5300,300.6400,1492239
2019-09-12 09:50:00,301.0000,300.4700,300.8617,300.5200,2162862
2019-09-12 09:45:00,301.5400,300.8300,301.4250,300.8618,1616716
2019-09-12 09:40:00,301.6500,301.2100,301.6100,301.4200,1188183
2019-09-12 09:35:00,301.6600,301.1000,301.2500,301.6000,3903414
2019-09-11 16:00:00,300.3100,299.9300,300.1400,300.0200,1963290
2019-09-11 15:55:00,300.1400,299.7700,299.7700,300.1300,2718179
2019-09-11 15:50:00,299.8250,299.5600,299.8200,299.7750,1027102
2019-09-11 15:45:00,299.9700,299.7900,299.8800,299.8250,1238896
2019-09-11 15:40:00,299.9400,299.7000,299.7700,299.8900,2031583
2019-09-11 15:35:00,299.7900,299.6800,299.6850,299.7701,505664
2019-09-11 15:30:00,299.7600,299.6500,299.7000,299.6900,784963
2019-09-11 15:25:00,299.7700,299.6600,299.6600,299.6950,547286
2019-09-11 15:20:00,299.7100,299.6000,299.6325,299.6600,303207
2019-09-11 15:15:00,299.6600,299.5981,299.6000,299.6400,314677
2019-09-11 15:10:00,299.6500,299.5700,299.6400,299.6100,460237
2019-09-11 15:05:00,299.6500,299.4400,299.4500,299.6400,586096
2019-09-11 15:00:00,299.4800,299.3600,299.3700,299.4600,241488
2019-09-11 14:55:00,299.4400,299.3000,299.3900,299.3800,666889
2019-09-11 14:50:00,299.5200,299.3600,299.5000,299.3900,315434
2019-09-11 14:45:00,299.5200,299.4400,299.4500,299.5000,229100
2019-09-11 14:40:00,299.4900,299.4200,299.4630,299.4600,129735
2019-09-11 14:35:00,299.5300,299.4100,299.5000,299.4621,383026
2019-09-11 14:30:00,299.5500,299.4200,299.4750,299.4908,859356
2019-09-11 14:25:00,299.5600,299.4600,299.5150,299.4750,726994
2019-09-11 14:20:00,299.5600,299.4825,299.5535,299.5100,507103
2019-09-11 14:15:00,299.6300,299.5340,299.6300,299.5570,216507
2019-09-11 14:10:00,299.6300,299.4999,299.5000,299.6300,371363
2019-09-11 14:05:00,299.6050,299.4800,299.5900,299.4900,340714
2019-09-11 14:00:00,299.6500,299.5600,299.5900,299.6000,281726
2019-09-11 13:55:00,299.7800,299.5900,299.7400,299.6000,1196684
2019-09-11 13:50:00,299.7500,299.6700,299.6900,299.7450,244430
2019-09-11 13:45:00,299.8700,299.6250,299.8450,299.6900,622341
2019-09-11 13:40:00,299.8500,299.7600,299.7900,299.8400,236867
2019-09-11 13:35:00,299.8200,299.7250,299.7250,299.8000,272832
2019-09-11 13:30:00,299.9200,299.7100,299.8450,299.7300,326217
2019-09-11 13:25:00,299.8600,299.8100,299.8300,299.8450,1052729
2019-09-11 13:20:00,299.8600,299.7600,299.8000,299.8400,712626
2019-09-11 13:15:00,299.8100,299.7300,299.7427,299.8000,281923
2019-09-11 13:10:00,299.7800,299.6400,299.7050,299.7400,251713
2019-09-11 13:05:00,299.7800,299.6700,299.7250,299.7100,823511
2019-09-11 13:00:00,299.9000,299.6200,299.6200,299.7200,1430770
2019-09-11 12:55:00,299.6500,299.5600,299.5600,299.6300,176192
2019-09-11 12:50:00,299.6200,299.5100,299.5200,299.5600,243925
2019-09-11 12:45:00,299.5500,299.4800,299.5400,299.5268,264767
2019-09-11 12:40:00,299.5900,299.5200,299.5400,299.5500,238141
2019-09-11 12:35:00,299.5700,299.4700,299.4900,299.5390,1672384
2019-09-11 12:30:00,299.5300,299.4600,299.5300,299.4900,1549354
2019-09-11 12:25:00,299.5675,299.4950,299.5300,299.5300,376151
2019-09-11 12:20:00,299.6000,299.4800,299.5900,299.5300,272981
2019-09-11 12:15:00,299.6100,299.5500,299.5700,299.5900,434077
2019-09-11 12:10:00,299.7100,299.5600,299.5800,299.5700,722265
2019-09-11 12:05:00,299.5800,299.4300,299.4300,299.5700,458779
2019-09-11 12:00:00,299.4600,299.3200,299.3500,299.4300,493706
2019-09-11 11:55:00,299.3900,299.1800,299.2000,299.3550,404320
2019-09-11 11:50:00,299.3300,299.1700,299.3100,299.2100,408918
2019-09-11 11:45:00,299.3200,299.1600,299.2700,299.3100,431321
2019-09-11 11:40:00,299.4100,299.2100,299.3301,299.2700,791223
2019-09-11 11:35:00,299.3600,299.0600,299.0600,299.3300,963247
2019-09-11 11:30:00,299.1800,298.9800,299.1150,299.0500,537758
2019-09-11 11:25:00,299.1800,298.9800,299.0100,299.1148,2101982
2019-09-11 11:20:00,299.0500,298.9600,298.9700,299.0100,189439
2019-09-11 11:15:00,299.0200,298.9200,298.9400,298.9700,210623
2019-09-11 11:10:00,299.0200,298.9100,299.0200,298.9300,322149
2019-09-11 11:05:00,299.1300,298.9900,299.0700,299.0200,375434
2019-09-11 11:00:00,299.0900,298.9400,298.9500,299.0600,322104
2019-09-11 10:55:00,299.0024,298.8300,298.8400,298.9600,504245
2019-09-11 10:50:00,299.0600,298.7800,299.0200,298.8400,591810
2019-09-11 10:45:00,299.0800,298.9100,299.0300,299.0200,766498
2019-09-11 10:40:00,299.1000,298.9000,298.9100,299.0200,674730
2019-09-11 10:35:00,299.0800,298.8700,298.9600,298.8900,905680
2019-09-11 10:30:00,298.9700,298.8000,298.9100,298.9100,1084770
2019-09-11 10:25:00,299.0500,298.8100,298.8900,298.9200,516369
2019-09-11 10:20:00,298.9810,298.8300,298.9700,298.8800,730849
2019-09-11 10:15:00,299.0000,298.5900,298.6250,298.9700,723407
2019-09-11 10:10:00,298.6900,298.5250,298.6150,298.6250,346015
2019-09-11 10:05:00,298.7400,298.5000,298.5800,298.6100,638863
2019-09-11 10:00:00,298.6800,298.4500,298.6600,298.5700,1191452
2019-09-11 09:55:00,298.8700,298.5900,298.8300,298.6300,900516
2019-09-11 09:50:00,298.9500,298.4000,298.4000,298.8300,1367388
2019-09-11 09:45:00,298.5000,298.2500,298.3700,298.3900,567560
2019-09-11 09:40:00,298.4300,297.8300,297.9800,298.3600,1059785
2019-09-11 09:35:00,298.5100,297.7500,298.4000,297.9900,0
2019-09-10 16:00:00,298.2000,297.2650,297.2650,298.2000,3486044
2019-09-10 15:55:00,297.3000,297.2000,297.2100,297.2650,1136315
2019-09-10 15:50:00,297.3500,297.1800,297.2180,297.2100,992029
2019-09-10 15:45:00,297.2400,296.9300,296.9300,297.2250,602407
2019-09-10 15:40:00,297.0200,296.9300,296.9520,296.9300,431370
2019-09-10 15:35:00,297.0400,296.8100,296.8450,296.9600,460564
2019-09-10 15:30:00,296.8500,296.6900,296.6900,296.8450,243628
2019-09-10 15:25:00,296.9200,296.6600,296.9200,296.7000,618249
2019-09-10 15:20:00,296.9200,296.8000,296.8050,296.9200,230475
2019-09-10 15:15:00,296.9100,296.7600,296.7716,296.8100,406016
2019-09-10 15:10:00,296.9800,296.7500,296.9800,296.7800,911499
2019-09-10 15:05:00,296.9900,296.7600,296.7900,296.9700,332253
2019-09-10 15:00:00,296.8700,296.7300,296.7500,296.8000,360699
2019-09-10 14:55:00,296.7500,296.5150,296.5750,296.7405,386846
2019-09-10 14:50:00,296.7600,296.5500,296.6800,296.5873,394339
2019-09-10 14:45:00,296.8400,296.6200,296.8100,296.6750,329243
2019-09-10 14:40:00,296.9800,296.7100,296.9700,296.8100,363610
2019-09-10 14:35:00,296.9800,296.7300,296.7600,296.9700,307441
2019-09-10 14:30:00,297.0000,296.7400,296.8700,296.7600,295261
2019-09-10 14:25:00,296.9600,296.7400,296.8200,296.8900,314867
2019-09-10 14:20:00,296.8750,296.7300,296.8200,296.8200,347034
2019-09-10 14:15:00,297.0400,296.7911,296.9850,296.8100,222225
2019-09-10 14:10:00,297.1300,296.8700,296.9900,296.9900,317058
2019-09-10 14:05:00,297.2800,296.9750,297.1600,296.9769,373919
2019-09-10 14:00:00,297.4700,297.1600,297.4000,297.1700,191714
2019-09-10 13:55:00,297.5500,297.3600,297.3700,297.4000,325464
2019-09-10 13:50:00,297.4200,297.1900,297.2100,297.3700,164649
2019-09-10 13:45:00,297.3750,297.2000,297.3400,297.2100,200380
2019-09-10 13:40:00,297.4200,297.3200,297.3400,297.3500,198764
2019-09-10 13:35:00,297.4100,297.1700,297.1700,297.3400,235060
2019-09-10 13:30:00,297.2700,297.1600,297.2600,297.1800,123283
2019-09-10 13:25:00,297.2800,297.0500,297.0900,297.2700,203902
2019-09-10 13:20:00,297.4000,296.9400,297.3800,297.0900,689207
2019-09-10 13:15:00,297.3900,297.2700,297.3100,297.3800,227875
2019-09-10 13:10:00,297.5000,297.2400,297.4527,297.3000,401038
2019-09-10 13:05:00,297.6600,297.4100,297.6000,297.4500,377111
2019-09-10 13:00:00,297.7900,297.5700,297.7400,297.6100,290252
2019-09-10 12:55:00,297.7900,297.6332,297.6700,297.7435,835818
2019-09-10 12:50:00,297.7100,297.4400,297.4400,297.6700,571325
2019-09-10 12:45:00,297.4700,297.3100,297.3500,297.4300,787003
2019-09-10 12:40:00,297.4900,297.3300,297.3450,297.3500,298579
2019-09-10 12:35:00,297.4700,297.3300,297.4300,297.3450,387272
2019-09-10 12:30:00,297.5000,297.3700,297.4700,297.4200,544032
2019-09-10 12:25:00,297.5900,297.1750,297.1800,297.4702,718015
2019-09-10 12:20:00,297.1800,296.9600,296.9600,297.1800,381426
2019-09-10 12:15:00,297.0600,296.7400,296.8200,296.9600,340848
2019-09-10 12:10:00,296.8500,296.5300,296.5700,296.8200,689131
2019-09-10 12:05:00,296.9600,296.4600,296.9100,296.4800,595235
2019-09-10 12:00:00,297.2200,296.8100,297.1500,296.9100,1277773
2019-09-10 11:55:00,297.2600,296.8500,296.8500,297.1500,1823637
2019-09-10 11:50:00,296.9900,296.2000,296.2200,296.8400,1554891
2019-09-10 11:45:00,296.2999,296.1400,296.2700,296.2350,258457
2019-09-10 11:40:00,296.3100,296.1400,296.2400,296.2735,310886
2019-09-10 11:35:00,296.3400,296.0923,296.1900,296.2500,349597
2019-09-10 11:30:00,296.3000,296.0800,296.2600,296.1900,312460
2019-09-10 11:25:00,296.4300,296.1800,296.3600,296.2700,292733
2019-09-10 11:20:00,296.6300,296.3100,296.5600,296.3500,217276
2019-09-10 11:15:00,296.5900,296.3600,296.5200,296.5600,1012098
2019-09-10 11:10:00,296.5199,296.3700,296.4500,296.4300,270283
2019-09-10 11:05:00,296.5200,296.2100,296.2400,296.4300,673121
2019-09-10 11:00:00,296.4000,296.1400,296.3200,296.2400,549871
2019-09-10 10:55:00,296.7000,296.2750,296.5400,296.3100,596417
2019-09-10 10:50:00,296.6200,296.4200,296.5600,296.5479,203177
2019-09-10 10:45:00,296.6600,296.4100,296.4600,296.5400,512279
2019-09-10 10:40:00,296.8200,296.4200,296.5800,296.4600,760594
2019-09-10 10:35:00,296.8150,296.4900,296.7300,296.5900,1135913
2019-09-10 10:30:00,296.7600,296.5500,296.6100,296.7400,692225
2019-09-10 10:25:00,296.6900,296.2600,296.3100,296.6014,611022
2019-09-10 10:20:00,296.5100,296.1500,296.1750,296.3300,666898
2019-09-10 10:15:00,296.3200,295.9700,296.1800,296.1800,1655739
2019-09-10 10:10:00,296.4500,296.0900,296.3500,296.1880,1259114
2019-09-10 10:05:00,296.4800,296.2000,296.3200,296.3600,761511
2019-09-10 10:00:00,296.4300,296.0700,296.1000,296.3300,1540180
2019-09-10 09:55:00,296.5699,296.0900,296.5650,296.1100,927376
2019-09-10 09:50:00,296.6300,296.2400,296.3700,296.5700,1463383
2019-09-10 09:45:00,296.6300,296.1300,296.6300,296.3754,2486964
2019-09-10 09:40:00,296.9400,296.6000,296.8700,296.6300,1303202
2019-09-10 09:35:00,297.4200,296.7600,297.3600,296.8700,2598979
2019-09-09 16:00:00,298.2400,298.0000,298.1400,298.1400,3026343
2019-09-09 15:55:00,298.2300,298.0300,298.0600,298.1400,1370503
2019-09-09 15:50:00,298.1800,297.9600,298.0300,298.0600,1106246
2019-09-09 15:45:00,298.0800,297.9750,298.0600,298.0350,816048
2019-09-09 15:40:00,298.0800,297.8100,297.9300,298.0650,551510
2019-09-09 15:35:00,297.9900,297.8500,297.9700,297.9350,603314
2019-09-09 15:30:00,298.0400,297.9300,298.0100,297.9700,525324
2019-09-09 15:25:00,298.1100,297.9800,298.0900,298.0000,624372
2019-09-09 15:20:00,298.1000,297.9600,298.0200,298.1000,671888
2019-09-09 15:15:00,298.0300,297.6700,297.6950,298.0200,680805
2019-09-09 15:10:00,297.8400,297.6702,297.8200,297.6900,381859
2019-09-09 15:05:00,297.9000,297.4800,297.6000,297.8367,870091
2019-09-09 15:00:00,297.7000,297.5500,297.5500,297.6100,214732
2019-09-09 14:55:00,297.7400,297.5200,297.7200,297.5400,1111420
2019-09-09 14:50:00,297.7700,297.6600,297.6947,297.7200,266000
2019-09-09 14:45:00,297.7600,297.5800,297.6600,297.6950,358073
2019-09-09 14:40:00,297.7500,297.5600,297.7500,297.6700,435376
2019-09-09 14:35:00,297.7771,297.4200,297.4900,297.7500,407730
2019-09-09 14:30:00,297.5600,297.4600,297.5000,297.5000,337944
2019-09-09 14:25:00,297.6250,297.4800,297.5900,297.5100,458880
2019-09-09 14:20:00,297.7301,297.5500,297.6200,297.5900,318969
2019-09-09 14:15:00,297.6950,297.5500,297.6900,297.6200,443282
2019-09-09 14:10:00,297.9000,297.6700,297.9000,297.7000,190234
2019-09-09 14:05:00,297.9100,297.7600,297.8001,297.8975,296978
2019-09-09 14:00:00,297.9100,297.7900,297.8400,297.8000,183552
2019-09-09 13:55:00,297.8900,297.7500,297.7700,297.8300,288025
2019-09-09 13:50:00,297.7800,297.5000,297.5400,297.7700,334024
2019-09-09 13:45:00,297.6550,297.4650,297.5900,297.5403,508183
2019-09-09 13:40:00,297.6000,297.3900,297.5400,297.5900,370402
2019-09-09 13:35:00,297.6500,297.4100,297.5950,297.5400,815521
2019-09-09 13:30:00,297.7216,297.5600,297.6500,297.6000,293586
2019-09-09 13:25:00,297.8500,297.6400,297.8150,297.6500,313471
2019-09-09 13:20:00,297.9000,297.8000,297.8150,297.8200,176041
2019-09-09 13:15:00,297.9700,297.7900,297.9500,297.8100,174025
2019-09-09 13:10:00,297.9700,297.8100,297.9200,297.9600,229369
2019-09-09 13:05:00,297.9900,297.8500,297.9200,297.9200,366952
2019-09-09 13:00:00,297.9700,297.8000,297.8001,297.9300,334671
2019-09-09 12:55:00,297.8300,297.4700,297.5050,297.8000,1143648
2019-09-09 12:50:00,297.6800,297.4650,297.5900,297.5050,729174
2019-09-09 12:45:00,297.6000,297.4000,297.4000,297.5950,373315
2019-09-09 12:40:00,297.6200,297.1600,297.6200,297.4000,1376424
2019-09-09 12:35:00,297.7500,297.5200,297.7400,297.6300,475819
2019-09-09 12:30:00,297.9600,297.6700,297.9550,297.7500,574907
2019-09-09 12:25:00,298.0500,297.9000,298.0050,297.9600,1561334
2019-09-09 12:20:00,298.2300,297.9800,298.1900,298.0100,639048
2019-09-09 12:15:00,298.3800,298.1500,298.3300,298.1800,542255
2019-09-09 12:10:00,298.4800,298.3000,298.4200,298.3300,619196
2019-09-09 12:05:00,298.5600,298.3700,298.5200,298.4100,321422
2019-09-09 12:00:00,298.5800,298.4900,298.4900,298.5200,228615
2019-09-09 11:55:00,298.5200,298.4225,298.4800,298.4800,679549
2019-09-09 11:50:00,298.5000,298.4300,298.4950,298.4850,705675
2019-09-09 11:45:00,298.6100,298.4200,298.5600,298.5000,318355
2019-09-09 11:40:00,298.7300,298.5700,298.6900,298.5700,197838
2019-09-09 11:35:00,298.7400,298.6400,298.6800,298.6900,765634
2019-09-09 11:30:00,298.7200,298.6175,298.6500,298.6900,244595
2019-09-09 11:25:00,298.7600,298.6200,298.7000,298.6500,327564
2019-09-09 11:20:00,298.8000,298.6475,298.7600,298.6900,373084
2019-09-09 11:15:00,298.9000,298.6800,298.7300,298.7600,804896
2019-09-09 11:10:00,298.8800,298.6600,298.8100,298.7300,706226
2019-09-09 11:05:00,298.9000,298.7500,298.8500,298.8100,404189
2019-09-09 11:00:00,298.9100,298.7700,298.7800,298.8400,471439
2019-09-09 10:55:00,298.8500,298.6775,298.6900,298.7900,492577
2019-09-09 10:50:00,298.7800,298.6300,298.7200,298.6900,333126
2019-09-09 10:45:00,298.7700,298.6100,298.6600,298.7100,279647
2019-09-09 10:40:00,298.7350,298.6200,298.7300,298.6700,323235
2019-09-09 10:35:00,298.7700,298.5600,298.6860,298.7300,477859
2019-09-09 10:30:00,298.7600,298.5900,298.7100,298.6800,280792
2019-09-09 10:25:00,298.7700,298.4800,298.6773,298.7200,1145704
2019-09-09 10:20:00,298.7300,298.5900,298.6100,298.6800,323432
2019-09-09 10:15:00,298.7600,298.5400,298.5971,298.6100,574047
2019-09-09 10:10:00,298.6400,298.4500,298.4800,298.6000,443350
2019-09-09 10:05:00,298.5200,298.2700,298.3200,298.4800,774932
2019-09-09 10:00:00,298.5800,298.3200,298.5200,298.3200,703260
2019-09-09 09:55:00,298.7100,298.4100,298.5900,298.5180,737226
2019-09-09 09:50:00,298.7400,298.5600,298.6900,298.6000,556978
2019-09-09 09:45:00,298.7800,298.6100,298.6300,298.6900,1332826
2019-09-09 09:40:00,298.7200,298.4700,298.7100,298.6200,854201
2019-09-09 09:35:00,299.2400,298.6100,299.1400,298.7100,0
2019-09-06 16:00:00,298.2200,297.9000,298.0300,298.0800,2795747
2019-09-06 15:55:00,298.2281,298.0300,298.2100,298.0400,1994129
2019-09-06 15:50:00,298.3100,298.0900,298.2750,298.2151,1177690
2019-09-06 15:45:00,298.4800,298.2700,298.4350,298.2701,1519867
2019-09-06 15:40:00,298.6100,298.4200,298.6000,298.4400,627779
2019-09-06 15:35:00,298.7200,298.5600,298.5900,298.6000,671604
2019-09-06 15:30:00,298.6050,298.4850,298.4900,298.5900,673059
2019-09-06 15:25:00,298.5300,298.3500,298.3650,298.4900,444927
2019-09-06 15:20:00,298.4150,298.3300,298.4150,298.3700,380836
2019-09-06 15:15:00,298.4150,298.3200,298.3400,298.4100,348513
2019-09-06 15:10:00,298.4100,298.3300,298.3500,298.3461,886008
2019-09-06 15:05:00,298.4500,298.3400,298.4100,298.3500,482997
2019-09-06 15:00:00,298.4400,298.3400,298.3800,298.4100,346348
2019-09-06 14:55:00,298.4650,298.3500,298.4600,298.3800,381945
2019-09-06 14:50:00,298.4700,298.3500,298.4300,298.4700,328933
2019-09-06 14:45:00,298.5100,298.3700,298.5100,298.4300,357363
2019-09-06 14:40:00,298.5600,298.4927,298.5500,298.5100,199701
2019-09-06 14:35:00,298.5900,298.4600,298.5316,298.5500,307506
2019-09-06 14:30:00,298.5300,298.4300,298.5000,298.5250,248193
2019-09-06 14:25:00,298.5750,298.4599,298.5400,298.4900,242251
2019-09-06 14:20:00,298.5600,298.5000,298.5500,298.5300,219122
2019-09-06 14:15:00,298.5500,298.4500,298.5265,298.5500,801233
2019-09-06 14:10:00,298.5500,298.4500,298.5100,298.5250,388852
2019-09-06 14:05:00,298.6500,298.4700,298.6300,298.5020,274305
2019-09-06 14:00:00,298.6700,298.6100,298.6100,298.6300,171645
2019-09-06 13:55:00,298.6400,298.5300,298.6000,298.6050,150390
2019-09-06 13:50:00,298.6100,298.5300,298.5900,298.6000,259560
2019-09-06 13:45:00,298.6400,298.5500,298.6300,298.5900,175410
2019-09-06 13:40:00,298.6900,298.5700,298.6182,298.6395,303644
2019-09-06 13:35:00,298.7600,298.6100,298.6200,298.6200,685299
2019-09-06 13:30:00,298.6500,298.5100,298.5700,298.6300,396726
2019-09-06 13:25:00,298.5800,298.3800,298.4000,298.5717,402879
2019-09-06 13:20:00,298.5200,298.3500,298.3600,298.4000,412627
2019-09-06 13:15:00,298.3700,298.2350,298.2600,298.3500,172762
2019-09-06 13:10:00,298.4550,298.2500,298.4533,298.2600,255250
2019-09-06 13:05:00,298.4700,298.1800,298.2100,298.4500,573451
2019-09-06 13:00:00,298.2700,298.0600,298.1000,298.2100,426927
2019-09-06 12:55:00,298.1400,297.7700,298.0100,298.1050,910435
2019-09-06 12:50:00,298.2400,297.9400,298.2300,298.0300,848802
2019-09-06 12:45:00,298.3800,298.1400,298.3600,298.2400,289783
2019-09-06 12:40:00,298.3900,298.2100,298.2450,298.3500,220369
2019-09-06 12:35:00,298.3900,298.1700,298.3700,298.2400,260221
2019-09-06 12:30:00,298.4400,298.3010,298.3900,298.3600,295519
2019-09-06 12:25:00,298.4200,298.3300,298.3450,298.3900,219795
2019-09-06 12:20:00,298.3707,298.2900,298.2900,298.3450,183394
2019-09-06 12:15:00,298.3500,298.2400,298.3200,298.3000,726220
2019-09-06 12:10:00,298.3400,298.2300,298.2800,298.3200,764036
2019-09-06 12:05:00,298.3035,298.1600,298.2250,298.2800,138420
2019-09-06 12:00:00,298.3100,298.1300,298.2400,298.2200,543900
2019-09-06 11:55:00,298.3600,298.2200,298.3300,298.2200,162621
2019-09-06 11:50:00,298.4600,298.3300,298.3900,298.3350,240953
2019-09-06 11:45:00,298.4200,298.2700,298.3300,298.3800,252109
2019-09-06 11:40:00,298.4300,298.2500,298.3000,298.3400,407073
2019-09-06 11:35:00,298.4400,298.1400,298.3900,298.3000,409084
2019-09-06 11:30:00,298.4600,298.3100,298.4600,298.3900,255968
2019-09-06 11:25:00,298.4400,298.3000,298.3700,298.3950,152642
2019-09-06 11:20:00,298.4300,298.2800,298.4200,298.3700,291757
2019-09-06 11:15:00,298.5100,298.3200,298.4400,298.4200,317084
2019-09-06 11:10:00,298.5200,298.3700,298.3844,298.4300,351227
2019-09-06 11:05:00,298.4550,298.3400,298.4300,298.3900,303869
2019-09-06 11:00:00,298.5300,298.3000,298.5100,298.4200,297219
2019-09-06 10:55:00,298.6100,298.4900,298.5700,298.5100,372901
2019-09-06 10:50:00,298.6100,298.4572,298.5100,298.5601,364996
2019-09-06 10:45:00,298.5300,298.3600,298.4100,298.5100,377999
2019-09-06 10:40:00,298.4900,298.3200,298.3600,298.4000,429622
2019-09-06 10:35:00,298.5100,298.2000,298.4200,298.3600,500732
2019-09-06 10:30:00,298.4200,298.2000,298.3100,298.4100,531384
2019-09-06 10:25:00,298.3300,297.9500,298.0050,298.3000,399462
2019-09-06 10:20:00,298.3400,298.0100,298.1000,298.0100,622798
2019-09-06 10:15:00,298.1300,297.8000,297.8900,298.1000,348792
2019-09-06 10:10:00,298.2000,297.7400,297.9800,297.8600,876193
2019-09-06 10:05:00,298.0900,297.8800,297.9500,297.9600,609805
2019-09-06 10:00:00,298.1900,297.8500,298.1200,297.9600,1053214
2019-09-06 09:55:00,298.2485,298.0000,298.1600,298.1080,812997
2019-09-06 09:50:00,298.2501,297.4600,297.5000,298.1700,1445195
2019-09-06 09:45:00,297.7900,297.4200,297.6400,297.5100,886851
2019-09-06 09:40:00,297.9200,297.5502,297.8400,297.6500,1233430
2019-09-06 09:35:00,298.3400,297.8500,298.1700,297.8500,0
2019-09-05 16:00:00,298.0800,297.7100,297.9700,297.8400,3822621
2019-09-05 15:55:00,297.9900,297.7000,297.8200,297.9650,2434390
2019-09-05 15:50:00,298.0600,297.8000,298.0600,297.8200,1265442
2019-09-05 15:45:00,298.1700,298.0400,298.1150,298.0600,1081093
2019-09-05 15:40:00,298.2850,298.0800,298.2750,298.0850,984129
2019-09-05 15:35:00,298.3050,298.1900,298.2200,298.2700,1277940
2019-09-05 15:30:00,298.2400,298.1200,298.1300,298.2250,748505
2019-09-05 15:25:00,298.2000,298.0740,298.1750,298.1300,707221
2019-09-05 15:20:00,298.1800,298.0800,298.1050,298.1700,401292
2019-09-05 15:15:00,298.1200,297.9800,297.9816,298.1050,438493
2019-09-05 15:10:00,298.1000,297.9450,298.0400,297.9900,401669
2019-09-05 15:05:00,298.2700,297.9300,297.9600,298.0350,971311
2019-09-05 15:00:00,297.9900,297.8300,297.8400,297.9600,267017
2019-09-05 14:55:00,298.0000,297.8100,297.9000,297.8500,727225
2019-09-05 14:50:00,297.9400,297.7850,297.8101,297.9000,436948
2019-09-05 14:45:00,297.8200,297.6423,297.7300,297.8200,333285
2019-09-05 14:40:00,297.7900,297.6100,297.6700,297.7300,436226
2019-09-05 14:35:00,297.7600,297.6400,297.7100,297.6750,263388
2019-09-05 14:30:00,297.7400,297.5801,297.5900,297.7050,220739
2019-09-05 14:25:00,297.8550,297.5300,297.8500,297.5900,1169343
2019-09-05 14:20:00,297.9200,297.8400,297.8700,297.8600,346034
2019-09-05 14:15:00,297.9200,297.7200,297.7301,297.8695,778255
2019-09-05 14:10:00,297.7600,297.6300,297.7050,297.7400,317955
2019-09-05 14:05:00,297.7700,297.5600,297.7050,297.7150,337357
2019-09-05 14:00:00,297.7800,297.7000,297.7521,297.7100,128511
2019-09-05 13:55:00,297.8050,297.6500,297.6800,297.7600,298294
2019-09-05 13:50:00,297.7800,297.6200,297.6700,297.6700,365289
2019-09-05 13:45:00,297.7500,297.6100,297.7500,297.6700,263870
2019-09-05 13:40:00,297.7800,297.6100,297.7100,297.7400,462082
2019-09-05 13:35:00,297.8700,297.6700,297.8600,297.7130,353159
2019-09-05 13:30:00,297.9100,297.7100,297.7500,297.8501,494072
2019-09-05 13:25:00,297.7500,297.6500,297.6500,297.7500,163509
2019-09-05 13:20:00,297.7050,297.6200,297.6800,297.6500,220734
2019-09-05 13:15:00,297.7200,297.5900,297.6052,297.6700,897929
2019-09-05 13:10:00,297.7200,297.4100,297.6700,297.6032,641716
2019-09-05 13:05:00,297.9800,297.6200,297.8300,297.6700,880731
2019-09-05 13:00:00,297.8800,297.7800,297.7800,297.8300,479261
2019-09-05 12:55:00,297.8200,297.7500,297.7500,297.7800,359471
2019-09-05 12:50:00,297.9000,297.7200,297.8300,297.7500,479537
2019-09-05 12:45:00,297.8300,297.7650,297.7738,297.8300,826329
2019-09-05 12:40:00,297.8600,297.7100,297.7700,297.7700,437944
2019-09-05 12:35:00,297.7800,297.6400,297.7300,297.7700,842238
2019-09-05 12:30:00,297.8200,297.6506,297.7000,297.7200,341671
2019-09-05 12:25:00,297.9700,297.5600,297.9200,297.6900,765469
2019-09-05 12:20:00,298.1300,297.9300,298.0350,297.9300,702678
2019-09-05 12:15:00,298.1000,297.8500,297.8900,298.0350,879987
2019-09-05 12:10:00,297.9500,297.7300,297.8400,297.9000,978380
2019-09-05 12:05:00,297.9700,297.8240,297.8300,297.8400,1035453
2019-09-05 12:00:00,298.0100,297.8700,297.9800,297.9700,612299
2019-09-05 11:55:00,298.0500,297.9100,298.0400,297.9900,947467
2019-09-05 11:50:00,298.1100,297.8300,298.1100,298.0250,527803
2019-09-05 11:45:00,298.2400,298.0900,298.1700,298.1200,1183108
2019-09-05 11:40:00,298.2800,298.1300,298.1500,298.1700,1522159
2019-09-05 11:35:00,298.1550,297.9300,298.0500,298.1500,1162259
2019-09-05 11:30:00,298.0600,297.7900,297.8800,298.0500,888313
2019-09-05 11:25:00,297.9050,297.7310,297.8200,297.8700,1068958
2019-09-05 11:20:00,298.1200,297.8000,298.1050,297.8300,1298999
2019-09-05 11:15:00,298.2000,298.0100,298.0800,298.1084,615088
2019-09-05 11:10:00,298.2600,298.0400,298.2400,298.1000,1107366
2019-09-05 11:05:00,298.3800,297.8650,298.0400,298.1400,1593359
2019-09-05 11:00:00,298.2000,297.8600,298.1500,298.0500,1028830
2019-09-05 10:55:00,298.2200,298.0300,298.0600,298.1400,2656301
2019-09-05 10:50:00,298.4000,298.0100,298.3200,298.0500,1259137
2019-09-05 10:45:00,298.4400,298.2500,298.2850,298.3200,2031263
2019-09-05 10:40:00,298.5200,298.2000,298.3441,298.2850,1185047
2019-09-05 10:35:00,298.3700,298.0900,298.2000,298.3450,845069
