date,high,low,open,close,volume
2019-09-06 10:30:00,298.6100,298.2000,298.4200,298.3900,4015634
2019-09-06 09:30:00,298.7128,297.7118,298.2295,298.4195,13484913
2019-09-05 15:30:00,298.3050,297.6900,298.2200,297.8400,10869059
2019-09-05 14:30:00,298.2700,297.6100,297.7100,298.2250,6132000
2019-09-05 13:30:00,297.9200,297.5300,297.8600,297.7050,5040888
2019-09-05 12:30:00,298.2145,297.6441,297.7358,297.8559,6869456
2019-09-05 11:30:00,298.2900,297.5600,298.0500,297.7200,10657945
2019-09-05 10:30:00,298.7800,297.9900,298.2100,298.0600,15762895
2019-09-05 09:30:00,298.8300,296.6400,296.7900,298.2100,18895030
2019-09-04 15:30:00,294.0550,293.7400,293.7500,293.9600,8926200
2019-09-04 14:30:00,293.8900,293.3600,293.3900,293.7500,4465927
2019-09-04 13:30:00,293.8211,293.2806,293.5458,293.4058,3291589
2019-09-04 12:30:00,293.6000,293.2100,293.2700,293.5300,3608432
2019-09-04 11:30:00,293.5100,293.1600,293.2200,293.2600,5052742
2019-09-04 10:30:00,293.2500,292.4900,292.7000,293.2100,4539984
2019-09-04 09:30:00,293.6722,292.5912,293.1523,292.7122,11252674
2019-09-03 15:30:00,291.0600,290.3600,290.4800,290.7700,6905902
2019-09-03 14:30:00,290.6400,289.8500,290.0000,290.4750,6019448
2019-09-03 13:30:00,290.5212,289.8706,290.2076,290.0076,4756925
2019-09-03 12:30:00,290.7850,290.0000,290.4900,290.2000,4592625
2019-09-03 11:30:00,291.0700,290.3300,290.6500,290.5000,7172861
2019-09-03 10:30:00,290.9500,289.7400,290.2500,289.9700,7169464
2019-09-03 09:30:00,291.8637,289.5515,290.5794,290.2594,20681606
2019-08-30 15:30:00,293.0600,292.1800,292.3400,292.4800,11200779
2019-08-30 14:30:00,293.0637,292.0027,292.6827,292.3377,6860460
2019-08-30 13:30:00,293.0500,292.4400,292.5100,292.6800,4966007
2019-08-30 12:30:00,293.0200,292.3700,292.6950,292.4900,4973821
2019-08-30 11:30:00,292.7500,291.7500,291.7750,292.6950,5416514
2019-08-30 10:30:00,294.0076,291.7003,293.4451,291.7921,8371302
2019-08-30 09:30:00,294.2200,293.2800,294.1900,293.4400,10395930
2019-08-29 15:30:00,292.8300,292.2900,292.3100,292.5700,9289047
2019-08-29 14:30:00,292.9900,292.2400,292.8750,292.3000,3859324
2019-08-29 13:30:00,293.1600,292.5000,292.6450,292.8700,4824831
2019-08-29 12:30:00,292.9100,292.5100,292.5700,292.6500,4066964
2019-08-29 11:30:00,292.7400,292.1700,292.2000,292.5600,5399844
2019-08-29 10:30:00,292.5531,290.8717,292.0248,292.2098,8808067
2019-08-29 09:30:00,292.5400,291.5850,291.7700,292.0100,14869896
2019-08-28 15:30:00,288.9200,288.2700,288.5200,288.8400,7801357
2019-08-28 14:30:00,289.0700,288.5000,288.5650,288.5200,6995666
2019-08-28 13:30:00,288.7400,288.2700,288.4000,288.5500,4089746
2019-08-28 12:30:00,289.0109,288.2802,288.3893,288.4193,5257462
2019-08-28 11:30:00,288.8100,288.3000,288.5000,288.3800,6378703
2019-08-28 10:30:00,288.6000,287.0800,287.1580,288.5000,7678055
2019-08-28 09:30:00,287.8363,285.4745,286.3156,287.0106,15696790
2019-08-27 15:30:00,287.6600,286.7900,287.0800,286.8600,8194156
2019-08-27 14:30:00,288.4672,286.9958,287.0220,287.0920,7397873
2019-08-27 13:30:00,287.6900,286.6400,286.8600,287.0135,6671422
2019-08-27 12:30:00,287.6659,286.2777,287.2547,286.8547,6771951
2019-08-27 11:30:00,288.3476,287.2516,287.5304,287.2603,8390806
2019-08-27 10:30:00,289.0800,287.3150,288.7300,287.5300,11427106
2019-08-27 09:30:00,289.9500,288.7100,289.5000,288.7500,12089355
2019-08-26 15:30:00,288.2670,286.9758,287.0070,287.9820,7977531
2019-08-26 14:30:00,287.3900,286.5000,286.5700,286.9900,10521038
2019-08-26 13:30:00,287.3650,286.4600,287.3650,286.5800,3720589
2019-08-26 12:30:00,287.8400,287.2400,287.6400,287.3650,3991826
2019-08-26 11:30:00,288.1798,286.7384,287.0307,287.6507,6424322
2019-08-26 10:30:00,287.6767,285.8648,286.1956,287.1556,10270887
2019-08-26 09:30:00,287.8800,285.8300,287.0900,286.2000,18548414
2019-08-23 15:30:00,285.6251,283.7333,285.2403,284.8303,27681384
2019-08-23 14:30:00,286.5200,285.1600,286.2200,285.2250,11030598
2019-08-23 13:30:00,286.9000,285.8100,285.9409,286.2200,8019987
2019-08-23 12:30:00,287.7000,285.7900,286.8500,285.9400,12044531
2019-08-23 11:30:00,288.6400,286.6200,288.1600,286.8700,16867045
2019-08-23 10:30:00,293.0472,287.6019,291.4993,288.1279,26988956
2019-08-23 09:30:00,292.2108,290.3991,290.9322,291.4722,20100912
2019-08-22 15:30:00,293.2400,292.1300,292.4800,292.3600,6597559
2019-08-22 14:30:00,292.9600,292.2000,292.3600,292.5000,4700772
2019-08-22 13:30:00,292.8400,292.3110,292.6100,292.3400,3996221
2019-08-22 12:30:00,292.7300,291.8206,291.9900,292.6100,4695365
2019-08-22 11:30:00,292.2385,291.2800,291.3100,291.9700,4610407
2019-08-22 10:30:00,292.4099,290.6782,292.1417,291.3216,11782696
2019-08-22 09:30:00,293.9300,292.0000,293.3100,292.1400,10585187
2019-08-21 15:30:00,292.5200,292.1900,292.2500,292.4300,6296486
2019-08-21 14:30:00,292.9136,292.0727,292.5818,292.2577,4809645
2019-08-21 13:30:00,292.9400,291.9800,292.5600,292.5900,6303768
2019-08-21 12:30:00,292.6900,292.3500,292.4600,292.5435,3375382
2019-08-21 11:30:00,292.8300,292.4100,292.4850,292.4600,5195914
2019-08-21 10:30:00,292.8815,292.2409,292.3322,292.5022,6379558
2019-08-21 09:30:00,292.8600,292.0900,292.4800,292.3300,11086963
2019-08-20 15:30:00,290.9600,289.9500,290.9200,290.0900,9772080
2019-08-20 14:30:00,291.3000,290.5900,290.7600,290.9500,4182788
2019-08-20 13:30:00,291.8861,290.6348,291.5693,290.7692,7319100
2019-08-20 12:30:00,291.8500,291.3800,291.8000,291.5600,2457834
2019-08-20 11:30:00,292.2559,291.6403,291.8422,291.8122,3140695
2019-08-20 10:30:00,292.6445,291.1030,291.2894,291.8593,5427219
2019-08-20 09:30:00,292.1812,290.6197,291.7805,291.3005,12181012
2019-08-19 15:30:00,292.9100,292.2100,292.6100,292.3100,10796508
2019-08-19 14:30:00,292.8600,292.3700,292.6100,292.6050,5667698
2019-08-19 13:30:00,292.8600,292.4100,292.8500,292.5950,4067824
2019-08-19 12:30:00,293.0800,292.1600,292.3400,292.8501,4689879
2019-08-19 11:30:00,292.7100,292.1700,292.4700,292.3450,3933993
2019-08-19 10:30:00,292.5900,291.7100,291.7900,292.4800,5725959
2019-08-19 09:30:00,292.6952,291.6694,292.3657,291.7957,12561167
2019-08-16 15:30:00,289.6115,284.9908,288.5993,288.8693,14822473
2019-08-16 14:30:00,289.1902,288.5997,288.6347,288.5997,8419085
2019-08-16 13:30:00,289.0500,288.5500,289.0300,288.6300,4912889
2019-08-16 12:30:00,289.1100,288.4200,288.5350,289.0300,5450639
2019-08-16 11:30:00,289.1274,288.3868,288.4857,288.5457,6156309
2019-08-16 10:30:00,289.0900,287.4200,287.5000,288.4813,13501742
2019-08-16 09:30:00,288.2700,286.4300,286.4800,287.4900,15871719
2019-08-15 15:30:00,285.4300,284.3300,284.4300,284.6700,12660364
2019-08-15 14:30:00,285.3849,283.8334,284.0902,284.4502,9747542
2019-08-15 13:30:00,284.7866,282.6546,284.3106,284.0756,14667456
2019-08-15 12:30:00,285.0100,284.1700,284.6450,284.3100,7328581
2019-08-15 11:30:00,285.7366,284.4354,284.4375,284.6674,8458638
2019-08-15 10:30:00,285.5900,283.5900,284.5200,284.4400,10019656
2019-08-15 09:30:00,285.9136,283.6214,285.0614,284.5314,27281550
2019-08-14 15:30:00,284.8600,283.7800,284.6300,283.9300,26043846
2019-08-14 14:30:00,285.8776,284.0259,284.9406,284.6406,17290268
2019-08-14 13:30:00,285.9900,284.8700,285.3600,284.9300,9846410
2019-08-14 12:30:00,286.2071,284.2452,285.2389,285.3575,15259134
2019-08-14 11:30:00,286.8100,285.1700,286.1300,285.2500,10951713
2019-08-14 10:30:00,288.3126,285.7200,287.9192,286.1391,14151320
2019-08-14 09:30:00,289.0178,287.4362,288.0820,287.9320,24605383
2019-08-13 15:30:00,292.9943,292.3837,292.7309,292.4609,10362918
2019-08-13 14:30:00,293.5609,292.6501,293.0657,292.7257,7891819
2019-08-13 13:30:00,293.1000,292.3800,292.5700,293.0600,4199709
2019-08-13 12:30:00,293.4300,292.2500,292.9700,292.5900,7592726
2019-08-13 11:30:00,293.7469,291.7659,291.8393,292.9593,6990693
2019-08-13 10:30:00,294.1715,291.7692,293.7818,291.8517,12791340
2019-08-13 09:30:00,294.4362,287.6396,287.7493,293.7895,34053462
2019-08-12 15:30:00,287.9500,287.9200,287.9450,287.9400,8951
2019-08-12 14:30:00,288.4793,287.2981,288.0076,287.8676,10700723
2019-08-12 13:30:00,289.1500,287.9300,289.0700,287.9900,7710200
2019-08-12 12:30:00,290.0300,288.8100,289.8000,289.0600,4061462
2019-08-12 11:30:00,290.1577,288.9766,289.1516,289.8116,5332381
2019-08-12 10:30:00,290.7895,288.8676,290.1721,289.1521,8183810
2019-08-12 09:30:00,290.8216,289.3404,289.9647,290.1647,13502315
2019-08-09 15:30:00,292.9700,291.4200,292.4700,291.5900,14840994
2019-08-09 14:30:00,293.1718,291.9906,292.1722,292.4822,7626443
2019-08-09 13:30:00,292.5000,291.7700,291.9500,292.1500,8414806
2019-08-09 12:30:00,292.1100,289.8800,289.9900,291.9600,12456417
2019-08-09 11:30:00,290.5900,289.6500,289.8700,289.9870,7970693
2019-08-09 10:30:00,291.5500,289.8600,291.0100,289.8700,10668586
2019-08-09 09:30:00,293.2400,291.0200,292.5800,291.0200,17714294
2019-08-08 15:30:00,293.5600,292.4700,292.5300,293.5500,14602273
2019-08-08 14:30:00,292.9900,292.1500,292.4100,292.5100,8182307
2019-08-08 13:30:00,292.9200,292.1350,292.2500,292.4100,5563959
2019-08-08 12:30:00,293.0200,292.2300,292.4700,292.2500,8591121
2019-08-08 11:30:00,292.6200,291.4100,291.4799,292.4700,9073332
2019-08-08 10:30:00,291.7000,290.5957,290.6000,291.4700,10031539
2019-08-08 09:30:00,290.9700,289.2600,289.6300,290.6100,18430024
2019-08-07 15:30:00,289.1010,287.8898,288.2193,288.0193,13235754
2019-08-07 14:30:00,288.2600,286.8700,287.0800,288.2000,13025923
2019-08-07 13:30:00,287.6000,285.9900,286.0200,287.1100,13061048
2019-08-07 12:30:00,286.2850,284.5700,284.7400,286.0200,9428080
2019-08-07 11:30:00,285.7747,284.4237,285.3506,284.7456,12663121
2019-08-07 10:30:00,286.4900,284.4000,284.5450,285.3400,18085763
2019-08-07 09:30:00,285.6600,282.3267,284.4090,284.5490,35660490
2019-08-06 15:30:00,288.2894,286.9983,287.1947,287.7947,15055305
2019-08-06 14:30:00,288.2676,287.0464,287.5404,287.2053,13004463
2019-08-06 13:30:00,287.5950,285.9900,286.1200,287.5300,10496226
2019-08-06 12:30:00,286.3800,284.8200,284.9700,286.1200,9954272
2019-08-06 11:30:00,286.2571,284.5755,285.0775,284.9875,10653585
2019-08-06 10:30:00,286.7100,284.5300,285.3800,285.0700,15819522
2019-08-06 09:30:00,287.2049,284.9727,285.9215,285.3814,28901912
2019-08-05 15:30:00,285.0546,283.0527,283.2902,284.0502,32410710
2019-08-05 14:30:00,284.4763,281.9840,283.3606,283.3106,31154936
2019-08-05 13:30:00,285.5100,283.3300,284.8800,283.3525,14032008
2019-08-05 12:30:00,286.0469,284.4454,285.4925,284.8875,14431441
2019-08-05 11:30:00,286.6800,285.3800,286.5900,285.4700,13642513
2019-08-05 10:30:00,287.6219,286.0103,286.6591,286.6091,17796036
2019-08-05 09:30:00,288.4873,286.6355,288.1020,286.6820,28500345
2019-08-02 15:30:00,294.2949,292.5432,292.8477,292.7677,20890410
2019-08-02 14:30:00,293.2900,291.9400,292.2300,292.8500,11421862
2019-08-02 13:30:00,292.9571,291.4857,291.5343,292.2293,8492733
2019-08-02 12:30:00,292.8884,291.3400,292.8200,291.5200,8610541
2019-08-02 11:30:00,293.1718,291.5002,291.8222,292.8422,10149549
2019-08-02 10:30:00,292.7446,291.1830,292.4294,291.8194,14914910
2019-08-02 09:30:00,294.3932,292.1912,293.8606,292.4405,25980555
2019-08-01 15:30:00,296.1900,294.6600,295.4900,294.8900,18969952
2019-08-01 14:30:00,296.2503,294.2484,295.3294,295.4844,29162384
2019-08-01 13:30:00,299.2664,294.8422,298.2420,295.3318,41522855
2019-08-01 12:30:00,300.6100,297.9702,300.2136,298.2300,8748357
2019-08-01 11:30:00,300.8700,300.0700,300.7300,300.2200,5826704
2019-08-01 10:30:00,300.7500,299.5400,299.6700,300.7200,10894925
2019-08-01 09:30:00,299.6850,297.6500,297.7200,299.6800,14465960
2019-07-31 15:30:00,298.9850,297.4600,298.9800,297.5100,16036126
2019-07-31 14:30:00,300.9213,295.4860,300.2379,298.9929,43919647
2019-07-31 13:30:00,301.3000,300.0900,300.9400,300.2400,12682762
2019-07-31 12:30:00,301.0800,300.8100,300.9750,300.9400,3102018
2019-07-31 11:30:00,301.2000,300.7950,300.9200,300.9769,3572841
2019-07-31 10:30:00,301.0700,300.3000,300.5500,300.9200,4607581
2019-07-31 09:30:00,301.0600,300.5350,300.9359,300.5510,5918730
2019-07-30 15:30:00,300.7900,300.4000,300.5050,300.5900,8331639
2019-07-30 14:30:00,301.0500,300.4800,301.0400,300.5000,4381692
2019-07-30 13:30:00,301.1600,300.4100,300.4200,301.0350,4700435
2019-07-30 12:30:00,300.7700,300.2900,300.6700,300.4300,2614803
2019-07-30 11:30:00,301.1995,300.5989,300.7126,300.6776,3591707
2019-07-30 10:30:00,300.8400,300.3050,300.4050,300.7000,3955642
2019-07-30 09:30:00,300.9643,299.7682,299.9208,300.4158,11326770
2019-07-29 15:30:00,301.7400,301.3703,301.4050,301.4800,7142334
2019-07-29 14:30:00,301.6200,301.3300,301.5800,301.4100,2534066
2019-07-29 13:30:00,301.7000,301.3300,301.5900,301.5900,2460698
2019-07-29 12:30:00,301.7300,301.2550,301.4200,301.5900,2702839
2019-07-29 11:30:00,302.0100,301.2200,301.5400,301.4300,3913860
2019-07-29 10:30:00,301.5700,301.1000,301.1950,301.5300,5259819
2019-07-29 09:30:00,302.1676,301.0868,301.8859,301.2059,9778581
2019-07-26 15:30:00,302.2300,301.9700,302.0650,301.9900,7846620
2019-07-26 14:30:00,302.1700,301.7600,301.7600,302.0700,4984160
2019-07-26 13:30:00,301.8200,301.6200,301.7300,301.7699,1945853
2019-07-26 12:30:00,301.8600,301.5900,301.7050,301.7300,1904280
2019-07-26 11:30:00,301.8000,301.4350,301.4500,301.7100,3904565
2019-07-26 10:30:00,301.5100,300.9023,301.0900,301.4600,4387842
2019-07-26 09:30:00,301.3500,300.6200,300.7600,301.0900,8694129
2019-07-25 15:30:00,300.3799,299.7494,299.8349,299.9749,8737270
2019-07-25 14:30:00,300.4338,299.6081,300.0908,299.8408,4255271
2019-07-25 13:30:00,300.3000,299.6100,299.6600,300.0800,4806800
2019-07-25 12:30:00,300.2361,299.3454,299.9259,299.6559,5686221
2019-07-25 11:30:00,300.4627,299.7600,300.4200,299.9190,4120214
2019-07-25 10:30:00,300.8850,300.3200,300.3567,300.4200,4803835
2019-07-25 09:30:00,301.2884,300.0071,300.9521,300.3520,12855184
2019-07-24 15:30:00,301.4099,301.0800,301.1400,301.3800,9224317
2019-07-24 14:30:00,301.1600,300.6200,300.6900,301.1400,5572999
2019-07-24 13:30:00,300.7200,300.2250,300.3700,300.6800,4144437
2019-07-24 12:30:00,300.4700,300.0500,300.0500,300.3800,3144517
2019-07-24 11:30:00,300.1900,299.8000,299.8825,300.0600,3704897
2019-07-24 10:30:00,300.5100,299.7000,300.0400,299.8800,5622157
2019-07-24 09:30:00,300.3100,299.0900,299.1900,300.0400,7246975
2019-07-23 15:30:00,300.0100,299.7350,299.7700,299.9400,5935777
2019-07-23 14:30:00,299.8800,299.4500,299.5885,299.7600,4254282
2019-07-23 13:30:00,299.8550,298.8600,298.8600,299.5750,8977972
2019-07-23 12:30:00,298.9400,298.4200,298.5200,298.8475,3357759
2019-07-23 11:30:00,299.0631,298.5126,298.6795,298.5295,4573679
2019-07-23 10:30:00,298.9900,298.3700,298.4100,298.6750,5410208
2019-07-23 09:30:00,299.1900,298.2600,299.1400,298.4200,6922296
2019-07-22 15:30:00,298.2495,297.8843,298.0058,297.9358,6926832
2019-07-22 14:30:00,298.5000,297.7500,297.8950,297.9950,5514250
2019-07-22 13:30:00,298.1200,297.8200,297.8400,297.9000,2170252
2019-07-22 12:30:00,298.0900,297.6550,297.7800,297.8400,4835332
2019-07-22 11:30:00,297.8500,297.1300,297.2650,297.7700,2853327
2019-07-22 10:30:00,297.8450,297.0415,297.6500,297.2550,5302411
2019-07-22 09:30:00,298.3682,297.5875,297.6849,297.6449,7380621
2019-07-19 15:30:00,298.1200,296.9900,297.7950,297.1200,11464397
2019-07-19 14:30:00,298.7771,297.5960,298.2225,297.8024,6547004
2019-07-19 13:30:00,299.2400,298.1802,299.0300,298.2100,5895199
2019-07-19 12:30:00,299.4200,299.0000,299.2100,299.0395,1826524
2019-07-19 11:30:00,299.5180,298.7173,299.1308,299.2108,9361540
2019-07-19 10:30:00,299.5900,298.9100,299.4400,299.1115,6537873
2019-07-19 09:30:00,300.0700,299.1800,300.0400,299.4400,15242062
2019-07-18 15:30:00,298.8500,298.4100,298.6550,298.7500,5793496
2019-07-18 14:30:00,299.2500,298.3800,298.5000,298.6600,7813693
2019-07-18 13:30:00,298.6150,297.4400,297.6200,298.5025,7139929
2019-07-18 12:30:00,297.7900,297.3701,297.4200,297.6150,4703554
2019-07-18 11:30:00,297.7888,296.9780,297.2311,297.4311,6178453
2019-07-18 10:30:00,298.1200,297.1100,297.9300,297.2250,4769571
2019-07-18 09:30:00,298.0500,297.0500,297.1900,297.9050,8413239
2019-07-17 15:30:00,298.4600,297.9000,298.1900,297.9400,6281141
2019-07-17 14:30:00,298.8000,298.1500,298.6650,298.1950,3794841
2019-07-17 13:30:00,299.1300,298.4500,298.8700,298.6600,3103617
2019-07-17 12:30:00,299.0000,298.7500,298.8499,298.8700,2789868
2019-07-17 11:30:00,299.2500,298.7300,298.7900,298.8400,3523848
2019-07-17 10:30:00,299.4699,298.6291,299.0479,298.8078,6722063
2019-07-17 09:30:00,299.9300,299.0300,299.7500,299.0400,6231258
2019-07-16 15:30:00,300.1550,299.7400,299.8800,299.7600,5586837
2019-07-16 14:30:00,300.1200,299.4500,299.6300,299.8815,5096542
2019-07-16 13:30:00,300.2100,299.4700,300.1567,299.6400,3811200
2019-07-16 12:30:00,300.3200,299.6400,299.7200,300.1600,4315750
2019-07-16 11:30:00,300.5300,299.4400,300.4100,299.7136,6644642
2019-07-16 10:30:00,300.8800,300.3400,300.6900,300.4100,4557366
2019-07-16 09:30:00,300.7750,300.4000,300.6500,300.6900,5393573
2019-07-15 15:30:00,300.7700,300.4900,300.5400,300.7600,4439007
2019-07-15 14:30:00,300.7400,300.4400,300.6400,300.5500,2619527
2019-07-15 13:30:00,300.7800,300.3200,300.3600,300.6400,2653760
2019-07-15 12:30:00,300.4200,300.2100,300.3800,300.3550,4063704
2019-07-15 11:30:00,300.5900,300.3000,300.5800,300.3700,2910513
2019-07-15 10:30:00,300.8465,300.3700,300.7200,300.5800,4090541
2019-07-15 09:30:00,301.4197,300.7090,301.1426,300.7226,7023699
2019-07-12 15:30:00,300.7300,300.3100,300.3100,300.6800,7192658
2019-07-12 14:30:00,300.4308,300.1300,300.1500,300.3100,6648804
2019-07-12 13:30:00,300.2200,299.9100,300.0750,300.1450,2939790
2019-07-12 12:30:00,300.1400,299.8100,299.8800,300.0700,3332996
2019-07-12 11:30:00,300.0600,299.8000,300.0000,299.8900,3350334
2019-07-12 10:30:00,300.2919,299.8014,299.8047,299.9997,4170714
2019-07-12 09:30:00,300.0000,299.6200,299.8500,299.7950,7557446
2019-07-11 15:30:00,299.3100,298.7410,298.7550,299.3000,8115364
2019-07-11 14:30:00,298.8800,298.3500,298.3900,298.7500,3393054
2019-07-11 13:30:00,298.8300,298.2000,298.7199,298.3850,7942428
2019-07-11 12:30:00,299.3800,298.6900,299.3150,298.7200,4508027
2019-07-11 11:30:00,299.5200,299.2200,299.3200,299.3200,6633401
2019-07-11 10:30:00,299.6493,298.7785,298.8749,299.3149,6327695
2019-07-11 09:30:00,299.5800,298.7900,299.3100,298.8700,9310181
2019-07-10 15:30:00,298.7700,298.4150,298.4400,298.5000,5021827
2019-07-10 14:30:00,298.6400,298.2700,298.4100,298.4400,4626384
2019-07-10 13:30:00,299.2500,298.4100,298.7900,298.4150,8659568
2019-07-10 12:30:00,298.8900,298.4750,298.4800,298.7899,3033121
2019-07-10 11:30:00,298.7700,297.9800,298.0400,298.4900,4639567
2019-07-10 10:30:00,299.0700,297.7800,298.6400,298.0300,8695029
2019-07-10 09:30:00,299.6600,298.3500,298.3700,298.6400,14129072
2019-07-09 15:30:00,297.5200,296.6400,296.6700,297.2600,9026485
2019-07-09 14:30:00,296.9300,296.5500,296.8600,296.6700,3833210
2019-07-09 13:30:00,296.9800,296.6900,296.7500,296.8700,2880025
2019-07-09 12:30:00,296.8650,296.5900,296.7600,296.7600,1788449
2019-07-09 11:30:00,296.8150,296.4800,296.6000,296.7600,3210495
2019-07-09 10:30:00,296.8600,296.3100,296.3400,296.6025,4947929
2019-07-09 09:30:00,296.4100,295.4800,295.5400,296.3500,8613699
2019-07-08 15:30:00,297.1000,296.7550,296.8300,296.8400,6625194
2019-07-08 14:30:00,296.9800,296.4750,296.4968,296.8200,6501631
2019-07-08 13:30:00,297.0957,296.4952,296.6307,296.5075,3892674
2019-07-08 12:30:00,296.7485,296.3900,296.3900,296.6200,3013151
2019-07-08 11:30:00,296.8400,296.3400,296.7900,296.3900,3348803
2019-07-08 10:30:00,297.3514,296.7873,296.8278,296.7978,4557555
2019-07-08 09:30:00,297.6417,296.7408,297.0194,296.8294,8403993
2019-07-05 15:30:00,298.7397,297.9789,298.3611,298.3711,7246891
2019-07-05 14:30:00,298.6400,298.0550,298.0600,298.3500,5553660
2019-07-05 13:30:00,298.1900,297.9000,297.9700,298.0650,2911719
2019-07-05 12:30:00,297.9650,297.4600,297.4800,297.9650,3623291
2019-07-05 11:30:00,297.8718,296.9160,297.0194,297.4895,4136077
2019-07-05 10:30:00,297.3540,296.2936,296.4919,297.0419,7074120
2019-07-05 09:30:00,297.6300,296.4650,297.4400,296.4800,12316085
2019-07-03 13:00:00,298.9700,298.3200,298.4400,298.9000,0
2019-07-03 11:30:00,298.5200,297.7901,297.8201,298.4400,7972916
2019-07-03 10:30:00,298.0500,297.6000,297.6600,297.8300,6558997
2019-07-03 09:30:00,297.6800,297.0200,297.1800,297.6600,7172586
2019-07-02 15:30:00,296.3300,295.7300,295.7400,296.1900,6731994
2019-07-02 14:30:00,295.9700,295.4400,295.7000,295.7400,7312649
